"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
2542,"EKCH","large_airport","Copenhagen Kastrup Airport",55.6179008483887,12.6560001373291,17,"EU","DK","DK-84","Copenhagen","yes","EKCH","CPH",,"http://www.cph.dk/CPH/UK/MAIN/","http://en.wikipedia.org/wiki/Copenhagen_Airport","København, Malmö"
